Make,Model,Year,HP,Cylinders,Transmission,Drive Mode,Vehicle Style,MPG-H,MPG-C,Popularity,Price,HP_Type,Price_class
Subaru,Legacy,2016,175,4,AUTOMATIC,all wheel drive,Sedan,36,26,640,22000,low,low
Subaru,Legacy,2016,175,4,AUTOMATIC,all wheel drive,Sedan,36,26,640,27100,low,low
Subaru,Legacy,2016,175,4,AUTOMATIC,all wheel drive,Sedan,36,26,640,24100,low,low
Subaru,Legacy,2017,256,6,AUTOMATIC,all wheel drive,Sedan,28,20,640,31600,low,mid
Subaru,Legacy,2017,175,4,AUTOMATIC,all wheel drive,Sedan,34,25,640,24000,low,low
Subaru,Legacy,2017,175,4,AUTOMATIC,all wheel drive,Sedan,34,25,640,22000,low,low
Subaru,Legacy,2017,175,4,AUTOMATIC,all wheel drive,Sedan,34,25,640,26000,low,low
Subaru,Legacy,2017,175,4,AUTOMATIC,all wheel drive,Sedan,34,25,640,28800,low,low
Buick,LeSabre,2003,205,6,AUTOMATIC,front wheel drive,Sedan,27,17,155,25600,low,low
Buick,LeSabre,2003,205,6,AUTOMATIC,front wheel drive,Sedan,27,17,155,31400,low,mid
Buick,LeSabre,2004,205,6,AUTOMATIC,front wheel drive,Sedan,27,18,155,26000,low,low
Buick,LeSabre,2004,205,6,AUTOMATIC,front wheel drive,Sedan,27,18,155,32100,low,mid
Buick,LeSabre,2005,205,6,AUTOMATIC,front wheel drive,Sedan,27,18,155,26700,low,low
Buick,LeSabre,2005,205,6,AUTOMATIC,front wheel drive,Sedan,27,18,155,32400,low,mid
Lexus,LFA,2012,552,10,AUTOMATED_MANUAL,rear wheel drive,Coupe,16,11,454,375000,high,high
Chrysler,LHS,2001,253,6,AUTOMATIC,front wheel drive,Sedan,24,16,1013,28700,low,low
Land Rover,LR2,2013,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,36400,low,mid
Land Rover,LR2,2013,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,41500,low,mid
Land Rover,LR2,2013,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,38900,low,mid
Land Rover,LR2,2014,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,36600,low,mid
Land Rover,LR2,2014,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,39100,low,mid
Land Rover,LR2,2014,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,41700,low,mid
Land Rover,LR2,2015,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,36600,low,mid
Land Rover,LR2,2015,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,39100,low,mid
Land Rover,LR2,2015,240,4,AUTOMATIC,all wheel drive,4dr SUV,24,17,258,41700,low,mid
Land Rover,LR3,2008,300,8,AUTOMATIC,four wheel drive,4dr SUV,17,12,258,48500,high,mid
Land Rover,LR3,2008,300,8,AUTOMATIC,four wheel drive,4dr SUV,17,12,258,54000,high,high
Land Rover,LR3,2009,300,8,AUTOMATIC,four wheel drive,4dr SUV,17,12,258,46000,high,mid
Land Rover,LR4,2014,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,49700,high,mid
Land Rover,LR4,2014,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,59900,high,high
Land Rover,LR4,2014,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,54600,high,high
Land Rover,LR4,2014,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,69300,high,high
Land Rover,LR4,2015,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,60600,high,high
Land Rover,LR4,2015,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,50400,high,high
Land Rover,LR4,2015,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,14,258,55300,high,high
Land Rover,LR4,2016,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,15,258,50400,high,high
Land Rover,LR4,2016,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,15,258,55300,high,high
Land Rover,LR4,2016,340,6,AUTOMATIC,four wheel drive,4dr SUV,19,15,258,60600,high,high
Lexus,LS 430,2004,290,8,AUTOMATIC,rear wheel drive,Sedan,23,16,454,55400,low,high
Lexus,LS 430,2005,290,8,AUTOMATIC,rear wheel drive,Sedan,23,16,454,56200,low,high
Lexus,LS 430,2006,278,8,AUTOMATIC,rear wheel drive,Sedan,23,16,454,56500,low,high
Lexus,LS 460,2015,360,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,82300,high,high
Lexus,LS 460,2015,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,84500,high,high
Lexus,LS 460,2015,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,78800,high,high
Lexus,LS 460,2015,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,72500,high,high
Lexus,LS 460,2015,360,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,75500,high,high
Lexus,LS 460,2015,360,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,87500,high,high
Lexus,LS 460,2016,360,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,75500,high,high
Lexus,LS 460,2016,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,78800,high,high
Lexus,LS 460,2016,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,72500,high,high
Lexus,LS 460,2016,360,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,82300,high,high
Lexus,LS 460,2017,359,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,82300,high,high
Lexus,LS 460,2017,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,72500,high,high
Lexus,LS 460,2017,386,8,AUTOMATIC,rear wheel drive,Sedan,24,16,454,78800,high,high
Lexus,LS 460,2017,359,8,AUTOMATIC,all wheel drive,Sedan,23,16,454,75500,high,high
Lexus,LS 600h L,2014,438,8,AUTOMATIC,all wheel drive,Sedan,23,19,454,120100,high,high
Lexus,LS 600h L,2015,438,8,AUTOMATIC,all wheel drive,Sedan,23,19,454,120400,high,high
Lexus,LS 600h L,2016,438,8,AUTOMATIC,all wheel drive,Sedan,23,19,454,120400,high,high
Lincoln,LS,2004,232,6,AUTOMATIC,rear wheel drive,Sedan,24,17,61,36800,low,mid
Lincoln,LS,2004,280,8,AUTOMATIC,rear wheel drive,Sedan,23,15,61,43400,low,mid
Lincoln,LS,2004,232,6,AUTOMATIC,rear wheel drive,Sedan,24,17,61,36100,low,mid
Lincoln,LS,2004,280,8,AUTOMATIC,rear wheel drive,Sedan,23,15,61,40000,low,mid
Lincoln,LS,2004,232,6,AUTOMATIC,rear wheel drive,Sedan,24,17,61,32400,low,mid
Lincoln,LS,2005,280,8,AUTOMATIC,rear wheel drive,Sedan,22,16,61,43600,low,mid
Lincoln,LS,2005,232,6,AUTOMATIC,rear wheel drive,Sedan,24,17,61,32600,low,mid
Lincoln,LS,2005,232,6,AUTOMATIC,rear wheel drive,Sedan,24,17,61,36400,low,mid
Lincoln,LS,2005,232,6,AUTOMATIC,rear wheel drive,Sedan,24,17,61,37000,low,mid
Lincoln,LS,2005,280,8,AUTOMATIC,rear wheel drive,Sedan,22,16,61,40200,low,mid
Lincoln,LS,2006,280,8,AUTOMATIC,rear wheel drive,Sedan,23,16,61,39300,low,mid
Buick,Lucerne,2009,292,8,AUTOMATIC,front wheel drive,Sedan,22,15,155,40200,low,mid
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,32500,low,mid
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,29300,low,low
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,35800,low,mid
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,33100,low,mid
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,35300,low,mid
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,30800,low,mid
Buick,Lucerne,2009,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,34700,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,35700,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,30900,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,34800,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,33200,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,32700,low,mid
Buick,Lucerne,2010,292,8,AUTOMATIC,front wheel drive,Sedan,22,15,155,42500,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,29200,low,low
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,35600,low,mid
Buick,Lucerne,2010,227,6,AUTOMATIC,front wheel drive,Sedan,26,17,155,36200,low,mid
Buick,Lucerne,2011,227,6,AUTOMATIC,front wheel drive,Sedan,27,17,155,29700,low,low
Buick,Lucerne,2011,227,6,AUTOMATIC,front wheel drive,Sedan,27,17,155,35700,low,mid
Buick,Lucerne,2011,227,6,AUTOMATIC,front wheel drive,Sedan,27,17,155,33100,low,mid
Buick,Lucerne,2011,292,8,AUTOMATIC,front wheel drive,Sedan,23,15,155,44500,low,mid
Lexus,LX 470,2005,235,8,AUTOMATIC,four wheel drive,4dr SUV,16,12,454,65200,low,high
Lexus,LX 470,2006,275,8,AUTOMATIC,four wheel drive,4dr SUV,15,12,454,67400,low,high
Lexus,LX 470,2007,268,8,AUTOMATIC,four wheel drive,4dr SUV,15,12,454,67400,low,high
Lexus,LX 570,2015,383,8,AUTOMATIC,four wheel drive,4dr SUV,17,12,454,83200,high,high
Lexus,LX 570,2016,383,8,AUTOMATIC,four wheel drive,4dr SUV,18,13,454,88900,high,high
Lexus,LX 570,2017,383,8,AUTOMATIC,four wheel drive,4dr SUV,18,13,454,89400,high,high
Mercedes-Benz,M-Class,2013,240,6,AUTOMATIC,all wheel drive,4dr SUV,28,20,617,51300,low,high
Mercedes-Benz,M-Class,2013,518,8,AUTOMATIC,all wheel drive,4dr SUV,17,13,617,96100,high,high
Mercedes-Benz,M-Class,2013,402,8,AUTOMATIC,all wheel drive,4dr SUV,20,14,617,58800,high,high
Mercedes-Benz,M-Class,2013,302,6,AUTOMATIC,all wheel drive,4dr SUV,23,18,617,49800,high,mid
Mercedes-Benz,M-Class,2013,302,6,AUTOMATIC,rear wheel drive,4dr SUV,23,18,617,47300,high,mid
Mercedes-Benz,M-Class,2014,518,8,AUTOMATIC,all wheel drive,4dr SUV,17,13,617,97200,high,high
Mercedes-Benz,M-Class,2014,240,6,AUTOMATIC,all wheel drive,4dr SUV,28,20,617,51800,low,high
Mercedes-Benz,M-Class,2014,302,6,AUTOMATIC,all wheel drive,4dr SUV,22,17,617,50300,high,high
Mercedes-Benz,M-Class,2014,402,8,AUTOMATIC,all wheel drive,4dr SUV,19,14,617,59400,high,high
Mercedes-Benz,M-Class,2014,302,6,AUTOMATIC,rear wheel drive,4dr SUV,24,18,617,47800,high,mid
Mercedes-Benz,M-Class,2015,329,6,AUTOMATIC,all wheel drive,4dr SUV,22,18,617,62900,high,high
Mercedes-Benz,M-Class,2015,302,6,AUTOMATIC,rear wheel drive,4dr SUV,24,18,617,48300,high,mid
Mercedes-Benz,M-Class,2015,240,4,AUTOMATIC,all wheel drive,4dr SUV,29,22,617,49800,low,mid
Mercedes-Benz,M-Class,2015,518,8,AUTOMATIC,all wheel drive,4dr SUV,17,13,617,98400,high,high
Mercedes-Benz,M-Class,2015,302,6,AUTOMATIC,all wheel drive,4dr SUV,22,17,617,50800,high,high
Porsche,Macan,2015,400,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,72300,high,high
Porsche,Macan,2015,340,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,49900,high,mid
Porsche,Macan,2016,340,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,52600,high,high
Porsche,Macan,2016,400,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,73900,high,high
Porsche,Macan,2017,360,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,67200,high,high
Porsche,Macan,2017,340,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,54400,high,high
Porsche,Macan,2017,400,6,AUTOMATED_MANUAL,all wheel drive,4dr SUV,23,17,1715,76000,high,high
Porsche,Macan,2017,252,4,AUTOMATED_MANUAL,all wheel drive,4dr SUV,25,20,1715,47500,low,mid
Lincoln,Mark LT,2006,300,8,AUTOMATIC,rear wheel drive,Crew Cab Pickup,18,13,61,38700,high,mid
Lincoln,Mark LT,2006,300,8,AUTOMATIC,four wheel drive,Crew Cab Pickup,16,12,61,42200,high,mid
Lincoln,Mark LT,2007,300,8,AUTOMATIC,four wheel drive,Crew Cab Pickup,16,12,61,41200,high,mid
Lincoln,Mark LT,2007,300,8,AUTOMATIC,four wheel drive,Crew Cab Pickup,16,12,61,41500,high,mid
Lincoln,Mark LT,2007,300,8,AUTOMATIC,rear wheel drive,Crew Cab Pickup,16,12,61,38400,high,mid
Lincoln,Mark LT,2007,300,8,AUTOMATIC,rear wheel drive,Crew Cab Pickup,16,12,61,38100,high,mid
Lincoln,Mark LT,2008,300,8,AUTOMATIC,rear wheel drive,Crew Cab Pickup,16,12,61,38900,high,mid
Lincoln,Mark LT,2008,300,8,AUTOMATIC,four wheel drive,Crew Cab Pickup,17,13,61,42000,high,mid
Lincoln,Mark LT,2008,300,8,AUTOMATIC,four wheel drive,Crew Cab Pickup,17,13,61,41700,high,mid
Lincoln,Mark LT,2008,300,8,AUTOMATIC,rear wheel drive,Crew Cab Pickup,16,12,61,38600,high,mid
Mercedes-Benz,Maybach,2016,523,12,AUTOMATIC,rear wheel drive,Sedan,20,13,617,189400,high,high
Mercedes-Benz,Maybach,2017,523,12,AUTOMATIC,rear wheel drive,Sedan,21,13,617,191300,high,high
Acura,MDX,2015,290,6,AUTOMATIC,all wheel drive,4dr SUV,27,18,204,44600,low,mid
Acura,MDX,2015,290,6,AUTOMATIC,all wheel drive,4dr SUV,27,18,204,48800,low,mid
Acura,MDX,2015,290,6,AUTOMATIC,all wheel drive,4dr SUV,27,18,204,50800,low,high
Acura,MDX,2015,290,6,AUTOMATIC,front wheel drive,4dr SUV,28,20,204,42600,low,mid
Acura,MDX,2015,290,6,AUTOMATIC,front wheel drive,4dr SUV,28,20,204,48800,low,mid
Acura,MDX,2015,290,6,AUTOMATIC,front wheel drive,4dr SUV,28,20,204,46800,low,mid
Acura,MDX,2015,290,6,AUTOMATIC,all wheel drive,4dr SUV,27,18,204,56800,low,high
Acura,MDX,2015,290,6,AUTOMATIC,front wheel drive,4dr SUV,28,20,204,54800,low,high
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,43000,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,49400,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,46500,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,44500,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,204,55200,low,high
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,45000,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,20,204,53200,low,high
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,52600,low,high
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,51400,low,high
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,50600,low,high
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,20,204,55200,low,high
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,49400,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,47400,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,48600,low,mid
Acura,MDX,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,50600,low,high
Acura,MDX,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,204,57200,low,high
Acura,MDX,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,204,56400,low,high
Acura,MDX,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,48400,low,mid
Acura,MDX,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,50400,low,high
Acura,MDX,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,52400,low,high
Acura,MDX,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,204,58400,low,high
Acura,MDX,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,20,204,56400,low,high
Acura,MDX,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,44000,low,mid
Acura,MDX,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,19,204,50400,low,high
Acura,MDX,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,204,46000,low,mid
Acura,MDX,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,27,20,204,54400,low,high
Mercedes-Benz,Metris,2016,208,4,AUTOMATIC,rear wheel drive,Passenger Minivan,23,20,617,32500,low,mid
Mercedes-Benz,Metris,2016,208,4,AUTOMATIC,rear wheel drive,Cargo Minivan,24,21,617,29000,low,low
Mitsubishi,Mirage G4,2017,78,3,MANUAL,front wheel drive,Sedan,40,33,436,14000,low,low
Mitsubishi,Mirage G4,2017,78,3,AUTOMATIC,front wheel drive,Sedan,42,35,436,17000,low,low
Mitsubishi,Mirage G4,2017,78,3,AUTOMATIC,front wheel drive,Sedan,42,35,436,15200,low,low
Mitsubishi,Mirage,2014,74,3,MANUAL,front wheel drive,4dr Hatchback,42,34,436,13000,low,low
Mitsubishi,Mirage,2014,74,3,AUTOMATIC,front wheel drive,4dr Hatchback,44,37,436,15200,low,low
Mitsubishi,Mirage,2014,74,3,MANUAL,front wheel drive,4dr Hatchback,42,34,436,14200,low,low
Mitsubishi,Mirage,2014,74,3,AUTOMATIC,front wheel drive,4dr Hatchback,44,37,436,14000,low,low
Mitsubishi,Mirage,2015,74,3,MANUAL,front wheel drive,4dr Hatchback,42,34,436,13000,low,low
Mitsubishi,Mirage,2015,74,3,MANUAL,front wheel drive,4dr Hatchback,42,34,436,14300,low,low
Mitsubishi,Mirage,2015,74,3,AUTOMATIC,front wheel drive,4dr Hatchback,44,37,436,15400,low,low
Mitsubishi,Mirage,2015,74,3,AUTOMATIC,front wheel drive,4dr Hatchback,44,37,436,14100,low,low
Mitsubishi,Mirage,2015,74,3,AUTOMATIC,front wheel drive,4dr Hatchback,44,37,436,14900,low,low
Mitsubishi,Mirage,2017,78,3,MANUAL,front wheel drive,4dr Hatchback,41,33,436,14800,low,low
Mitsubishi,Mirage,2017,78,3,MANUAL,front wheel drive,4dr Hatchback,41,33,436,13000,low,low
Mitsubishi,Mirage,2017,78,3,AUTOMATIC,front wheel drive,4dr Hatchback,43,37,436,14200,low,low
Mitsubishi,Mirage,2017,78,3,AUTOMATIC,front wheel drive,4dr Hatchback,43,37,436,16000,low,low
Mitsubishi,Mirage,2017,78,3,AUTOMATIC,front wheel drive,4dr Hatchback,43,37,436,16500,low,low
Lincoln,MKC,2015,240,4,AUTOMATIC,front wheel drive,4dr SUV,29,20,61,46000,low,mid
Lincoln,MKC,2015,240,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,61,35600,low,mid
Lincoln,MKC,2015,240,4,AUTOMATIC,front wheel drive,4dr SUV,29,20,61,33100,low,mid
Lincoln,MKC,2015,240,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,61,48500,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,front wheel drive,4dr SUV,29,20,61,46500,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,61,43000,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,61,49000,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,front wheel drive,4dr SUV,29,20,61,40500,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,front wheel drive,4dr SUV,29,20,61,33300,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,61,39600,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,front wheel drive,4dr SUV,29,20,61,37100,low,mid
Lincoln,MKC,2016,240,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,61,35800,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,all wheel drive,4dr SUV,25,19,61,41900,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,front wheel drive,4dr SUV,28,21,61,35700,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,all wheel drive,4dr SUV,25,19,61,35100,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,front wheel drive,4dr SUV,28,21,61,32700,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,front wheel drive,4dr SUV,28,21,61,39500,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,all wheel drive,4dr SUV,25,19,61,38100,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,front wheel drive,4dr SUV,28,21,61,45500,low,mid
Lincoln,MKC,2017,240,4,AUTOMATIC,all wheel drive,4dr SUV,25,19,61,47900,low,mid
Lincoln,MKS,2014,304,6,AUTOMATIC,front wheel drive,Sedan,28,19,61,38800,high,mid
Lincoln,MKS,2014,304,6,AUTOMATIC,all wheel drive,Sedan,26,18,61,40800,high,mid
Lincoln,MKS,2014,365,6,AUTOMATIC,all wheel drive,Sedan,25,17,61,45800,high,mid
Lincoln,MKS,2015,365,6,AUTOMATIC,all wheel drive,Sedan,25,17,61,45800,high,mid
Lincoln,MKS,2015,305,6,AUTOMATIC,front wheel drive,Sedan,28,19,61,38800,high,mid
Lincoln,MKS,2015,305,6,AUTOMATIC,all wheel drive,Sedan,26,18,61,40800,high,mid
Lincoln,MKS,2016,350,6,AUTOMATIC,all wheel drive,Sedan,24,17,61,41000,high,mid
Lincoln,MKS,2016,350,6,AUTOMATIC,front wheel drive,Sedan,26,17,61,39000,high,mid
Lincoln,MKS,2016,365,6,AUTOMATIC,all wheel drive,Sedan,24,16,61,46000,high,mid
Lincoln,MKT,2015,365,6,AUTOMATIC,all wheel drive,Wagon,23,16,61,45200,high,mid
Lincoln,MKT,2015,303,6,AUTOMATIC,front wheel drive,Wagon,25,17,61,43200,high,mid
Lincoln,MKT,2016,303,6,AUTOMATIC,front wheel drive,Wagon,24,16,61,43400,high,mid
Lincoln,MKT,2016,365,6,AUTOMATIC,all wheel drive,Wagon,21,15,61,45400,high,mid
Lincoln,MKT,2017,303,6,AUTOMATIC,front wheel drive,Wagon,24,16,61,43500,high,mid
Lincoln,MKT,2017,365,6,AUTOMATIC,all wheel drive,Wagon,21,15,61,49000,high,mid
Lincoln,MKX,2015,305,6,AUTOMATIC,all wheel drive,4dr SUV,23,17,61,40800,high,mid
Lincoln,MKX,2015,305,6,AUTOMATIC,front wheel drive,4dr SUV,26,18,61,38900,high,mid
Lincoln,MKX,2016,303,6,AUTOMATIC,all wheel drive,4dr SUV,26,17,61,44000,high,mid
Lincoln,MKX,2016,303,6,AUTOMATIC,all wheel drive,4dr SUV,26,17,61,47800,high,mid
Lincoln,MKX,2016,303,6,AUTOMATIC,front wheel drive,4dr SUV,26,17,61,53500,high,high
Lincoln,MKX,2016,303,6,AUTOMATIC,front wheel drive,4dr SUV,26,17,61,38300,high,mid
Lincoln,MKX,2016,303,6,AUTOMATIC,all wheel drive,4dr SUV,26,17,61,56000,high,high
Lincoln,MKX,2016,303,6,AUTOMATIC,front wheel drive,4dr SUV,26,17,61,45300,high,mid
Lincoln,MKX,2016,303,6,AUTOMATIC,all wheel drive,4dr SUV,26,17,61,40800,high,mid
Lincoln,MKX,2016,303,6,AUTOMATIC,front wheel drive,4dr SUV,26,17,61,41600,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,front wheel drive,4dr SUV,25,17,61,38300,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,all wheel drive,4dr SUV,23,16,61,44000,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,all wheel drive,4dr SUV,23,16,61,48100,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,front wheel drive,4dr SUV,25,17,61,45600,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,front wheel drive,4dr SUV,25,17,61,53500,high,high
Lincoln,MKX,2017,303,6,AUTOMATIC,all wheel drive,4dr SUV,23,16,61,40800,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,front wheel drive,4dr SUV,25,17,61,41600,high,mid
Lincoln,MKX,2017,303,6,AUTOMATIC,all wheel drive,4dr SUV,23,16,61,56000,high,high
Lincoln,MKZ Hybrid,2011,191,4,AUTOMATIC,front wheel drive,Sedan,36,41,61,34600,low,mid
Lincoln,MKZ,2015,231,4,AUTOMATIC,front wheel drive,Sedan,33,22,61,45600,low,mid
Lincoln,MKZ,2015,231,4,AUTOMATIC,front wheel drive,Sedan,33,22,61,35200,low,mid
Lincoln,MKZ,2015,188,4,AUTOMATIC,front wheel drive,Sedan,39,41,61,35200,low,mid
Lincoln,MKZ,2015,231,4,AUTOMATIC,all wheel drive,Sedan,31,22,61,37100,low,mid
Lincoln,MKZ,2015,188,4,AUTOMATIC,front wheel drive,Sedan,39,41,61,45600,low,mid
Lincoln,MKZ,2015,231,4,AUTOMATIC,all wheel drive,Sedan,31,22,61,47400,low,mid
Lincoln,MKZ,2016,231,4,AUTOMATIC,all wheel drive,Sedan,31,22,61,37100,low,mid
Lincoln,MKZ,2016,188,4,AUTOMATIC,front wheel drive,Sedan,39,41,61,45600,low,mid
Lincoln,MKZ,2016,231,4,AUTOMATIC,front wheel drive,Sedan,33,22,61,45600,low,mid
Lincoln,MKZ,2016,231,4,AUTOMATIC,all wheel drive,Sedan,31,22,61,47500,low,mid
Lincoln,MKZ,2016,188,4,AUTOMATIC,front wheel drive,Sedan,39,41,61,35200,low,mid
Lincoln,MKZ,2016,231,4,AUTOMATIC,front wheel drive,Sedan,33,22,61,35200,low,mid
Lincoln,MKZ,2017,240,4,AUTOMATIC,front wheel drive,Sedan,38,41,61,35000,low,mid
Lincoln,MKZ,2017,245,4,AUTOMATIC,all wheel drive,Sedan,28,20,61,36900,low,mid
Lincoln,MKZ,2017,240,4,AUTOMATIC,front wheel drive,Sedan,38,41,61,39500,low,mid
Lincoln,MKZ,2017,245,4,AUTOMATIC,front wheel drive,Sedan,31,21,61,39500,low,mid
Lincoln,MKZ,2017,245,4,AUTOMATIC,all wheel drive,Sedan,28,20,61,49600,low,mid
Lincoln,MKZ,2017,245,4,AUTOMATIC,front wheel drive,Sedan,31,21,61,35000,low,mid
Lincoln,MKZ,2017,245,4,AUTOMATIC,all wheel drive,Sedan,28,20,61,41400,low,mid
Lincoln,MKZ,2017,245,4,AUTOMATIC,front wheel drive,Sedan,31,21,61,47700,low,mid
Lincoln,MKZ,2017,240,4,AUTOMATIC,front wheel drive,Sedan,38,41,61,36800,low,mid
